CustomerID,Recency,Frequency,Monetary
12347.0,-0.9012808791327622,1.0880341879371158,1.4452844344039237
12348.0,-0.17308057028423857,0.39675591312028885,0.567579470034695
12349.0,-0.7416753319878803,-0.9509185237284579,0.5787912671413064
12350.0,2.1711259034062143,-0.9509185237284579,-0.6979830665762244
12352.0,-0.5621190914498881,0.8916370859072791,0.465849609523808
12353.0,1.1137391535713717,-0.9509185237284579,-1.6482638720281182
12354.0,1.393048861074915,-0.9509185237284579,0.33883739073425795
12355.0,1.213492620536923,-0.9509185237284579,-0.34317085908746253
12356.0,-0.7017739452016598,0.06855783210432909,1.0059178178580233
12357.0,-0.5920451315395535,-0.9509185237284579,1.7369414477033875
12358.0,-0.9112562258293173,-0.35456308519441937,0.2181747788512798
12359.0,-0.3526368108222307,0.39675591312028885,1.7462187759092827
12360.0,-0.4025135443050063,0.06855783210432909,0.9440220609350916
12361.0,1.9416929293854466,-0.9509185237284579,-1.1124811533254977
12362.0,-0.8913055324362071,1.556413860259827,1.5125508959947627
12363.0,0.16608121739863546,-0.35456308519441937,-0.19664360925924249
12364.0,-0.8514041456499867,0.39675591312028885,0.42882260899916935
12365.0,1.981594316171667,-0.9509185237284579,-0.6298151156235086
12367.0,-0.8813301857396519,-0.9509185237284579,-1.2297696215231246
12370.0,-0.4124888910015614,0.39675591312028885,1.260852362613829
12371.0,-0.33268611742912046,-0.9509185237284579,0.6164859947521704
12372.0,-0.21298195707045905,0.06855783210432909,0.42080757711240374
12373.0,2.1811012501027696,-0.9509185237284579,-0.6201555333715391
12374.0,-0.6718479051119944,-0.9509185237284579,-0.10015386390670664
12375.0,-0.8214781055603213,-0.35456308519441937,-0.49978624480932005
12377.0,2.22100263688899,-0.35456308519441937,0.6269594995871165
12378.0,0.3655881513297378,-0.9509185237284579,1.3873383659230265
12379.0,-0.11322849010490786,-0.35456308519441937,0.07654393831391912
12380.0,-0.711749291898215,0.39675591312028885,0.9865282981401818
12381.0,-0.8813301857396519,0.06855783210432909,0.5800291971064228
12383.0,0.9142322196402694,0.6649132706383675,0.6674350896112511
12384.0,-0.6419218650223292,-0.35456308519441937,-0.4047543220591983
12386.0,2.4404602642132023,-0.35456308519441937,-0.44983655025767805
12388.0,-0.7716013720775456,0.8916370859072791,1.0949843092962384
12390.0,-0.1331791834980181,-0.9509185237284579,-0.2679134985599488
12391.0,-0.711749291898215,-0.9509185237284579,-0.37820876428045064
12393.0,-0.2030066103739039,0.39675591312028885,0.6445605431617655
12394.0,-0.2927847306429,-0.35456308519441937,0.33963624472781423
12395.0,-0.7316999852913252,1.8021159192681413,1.0618618371406185
12397.0,-0.5720944381464433,-0.35456308519441937,0.9131754262462695
12398.0,-0.47234097118089213,-0.9509185237284579,0.566700630489602
12399.0,0.26583468436418667,0.39675591312028885,0.3042423847620438
12401.0,2.1012984765303284,-0.9509185237284579,-1.845782810962146
12402.0,2.3008054104614306,-0.9509185237284579,-1.023526859674179
12403.0,-0.43243958439467167,-0.9509185237284579,-0.4703389358044877
12405.0,0.5551197385642851,-0.9509185237284579,0.5411008811803961
12406.0,-0.7017739452016598,-0.35456308519441937,1.230807011524081
12407.0,-0.43243958439467167,0.6649132706383675,0.6055130421827609
12408.0,-0.6020204782361087,0.6649132706383675,1.046975116572397
12409.0,-0.14315453019457322,-0.35456308519441937,2.199221948663916
12410.0,2.151175210013104,-0.35456308519441937,-0.2241036284265554
12412.0,-0.18305591698079368,0.06855783210432909,0.3844873734760406
12413.0,-0.26285869055323463,0.06855783210432909,-0.023044009752099828
12414.0,1.2434186606265882,0.06855783210432909,-0.3732345711443648
12415.0,-0.6818232518085496,2.435708624785863,4.129819823586154
12417.0,-0.8913055324362071,1.4162322689530764,1.2087880048471504
12418.0,0.1960072574883008,-0.9509185237284579,-0.0436957201299685
12420.0,-0.2927847306429,-0.9509185237284579,-0.12957290991405943
12421.0,-0.7716013720775456,0.39675591312028885,-0.07977136181322536
12422.0,0.0264263636468638,0.06855783210432909,-0.02600517703126229
12423.0,-0.9212315725258724,1.2612687091724062,0.6652486951243549
12424.0,0.6947745923160568,-0.35456308519441937,0.7298933054283445
12425.0,-0.14315453019457322,-0.9509185237284579,0.07650284200562238
12426.0,1.0139856866058206,-0.9509185237284579,-0.2586573342937948
12427.0,-0.711749291898215,0.06855783210432909,-0.07942165737569541
12428.0,-0.6718479051119944,1.2612687091724062,1.7619904734289167
12429.0,-0.8314534522568764,0.39675591312028885,1.2529792682819836
12430.0,-0.49229166457400236,-0.9509185237284579,-0.9431179794406868
12431.0,-0.5720944381464433,2.107510543769903,1.7422449867914547
12432.0,-0.5022670112705575,0.39675591312028885,1.454379749317446
12433.0,-0.9212315725258724,1.0880341879371158,2.3506597573563264
12434.0,-0.0833024500152425,-0.35456308519441937,0.09251328042817208
12435.0,-0.1331791834980181,-0.35456308519441937,1.9225403830436045
12436.0,0.06632775043308428,-0.9509185237284579,-0.3977698470731724
12437.0,-0.9112562258293173,2.360266781686054,1.4703717570952828
12438.0,-0.7815767187741008,-0.35456308519441937,0.9992778307553215
12441.0,2.729745318413301,-0.9509185237284579,-1.205660783195547
12442.0,-0.8913055324362071,-0.9509185237284579,-1.2666088198573153
12444.0,-0.711749291898215,0.6649132706383675,1.4025158857505085
12445.0,-0.7017739452016598,-0.9509185237284579,-1.7585902660066348
12446.0,-0.3526368108222307,-0.9509185237284579,0.27964931296081635
12447.0,1.5027776747370214,-0.9509185237284579,-0.393171846969144
12448.0,-0.4823163178774472,-0.9509185237284579,-0.5256548496743342
12449.0,-0.7017739452016598,0.39675591312028885,1.3005747303616277
12450.0,0.634922512136726,-0.35456308519441937,-1.0143077212495566
12451.0,-0.8214781055603213,0.6649132706383675,2.024370323081687
12452.0,-0.7616260253809906,-0.9509185237284579,-0.5633601988558686
12453.0,0.4154648848125134,-0.9509185237284579,0.0010155156183420844
12455.0,-0.1930312636773488,0.6649132706383675,0.9570384902587179
12456.0,-0.4823163178774472,0.06855783210432909,1.0354434074807113
12457.0,-0.11322849010490786,0.39675591312028885,0.6864985043584134
12458.0,-0.21298195707045905,-0.35456308519441937,0.08691458380100044
12461.0,0.6149718187436158,-0.9509185237284579,-0.09510800243541978
12462.0,-0.7416753319878803,-0.35456308519441937,0.22633451997596432
12463.0,-0.39253819760845116,0.39675591312028885,0.41068460867250145
12464.0,-0.8214781055603213,1.2612687091724062,0.24274224517181278
12465.0,-0.7516506786844355,-0.35456308519441937,-0.027606906595580304
12468.0,0.9441582597299347,-0.35456308519441937,-0.05698853519368964
12471.0,-0.9012808791327622,2.930589797572853,2.558818328723574
12472.0,-0.6020204782361087,1.0880341879371158,1.7187639113484934
12473.0,-0.39253819760845116,0.06855783210432909,1.0271919430325465
12474.0,-0.7516506786844355,2.360266781686054,1.7899735977582738
12475.0,-0.39253819760845116,-0.9509185237284579,-0.0427410058747509
12476.0,-0.7716013720775456,1.6843896264711546,1.6828622066880587
12477.0,-0.7017739452016598,0.8916370859072791,2.336267843970388
12478.0,-0.8913055324362071,-0.9509185237284579,-0.2053806680762885
12479.0,-0.8115027588637661,-0.9509185237284579,-0.35401118521181696
12480.0,-0.6419218650223292,0.39675591312028885,1.1246010997438902
12481.0,-0.7017739452016598,1.556413860259827,1.56460240653921
12483.0,-0.7516506786844355,1.2612687091724062,0.7952264943701377
12484.0,-0.5720944381464433,0.39675591312028885,1.3733985966002638
12488.0,-0.8314534522568764,0.06855783210432909,0.45264056377512085
12489.0,2.4304849175166474,-0.9509185237284579,-0.685814931592715
12490.0,-0.8713548390430969,1.556413860259827,1.5412782200098096
12491.0,-0.542168398056778,-0.9509185237284579,-0.40638783754872126
12492.0,-0.2927847306429,-0.35456308519441937,-0.9043180278913622
12493.0,0.7247006324057221,-0.35456308519441937,-0.5314798122829205
12494.0,-0.7716013720775456,1.0880341879371158,0.298620061565553
12497.0,-0.11322849010490786,-0.9509185237284579,0.23943892280212434
12498.0,-0.711749291898215,0.06855783210432909,-0.5607797901293533
12500.0,-0.6917985985051047,1.6843896264711546,1.3926647124233955
12501.0,2.4304849175166474,-0.9509185237284579,0.8297679765986248
12502.0,0.0264263636468638,0.6649132706383675,1.1545671484750324
12504.0,-0.7416753319878803,-0.35456308519441937,-1.6164779855961962
12506.0,1.393048861074915,-0.9509185237284579,-1.7993871069235718
12507.0,0.4154648848125134,0.06855783210432909,0.3189132838758006
12508.0,-0.6618725584154393,-0.35456308519441937,-0.4578542479351237
12509.0,1.911766889295781,-0.9509185237284579,-1.1907344188985325
12510.0,0.49526765838495435,-0.35456308519441937,0.11400465482369727
12512.0,-0.26285869055323463,-0.35456308519441937,-1.3349269856810178
12513.0,0.1960072574883008,-0.9509185237284579,-0.22491207058429943
12514.0,1.7421859954543442,-0.9509185237284579,0.29180496981795667
12515.0,2.6000658113580846,-0.9509185237284579,-0.7416486644649263
12516.0,-0.15312987689112834,-0.35456308519441937,0.4141136063196302
12517.0,-0.6419218650223292,0.39675591312028885,0.9369573129017628
12518.0,-0.9212315725258724,0.6649132706383675,0.7653656207148167
12519.0,-0.2927847306429,-0.9509185237284579,-0.7469834102312893
12520.0,-0.1331791834980181,0.6649132706383675,0.9502295710697908
12521.0,0.49526765838495435,-0.9509185237284579,-0.2058339314311647
12522.0,-0.5321930513602229,-0.35456308519441937,-1.1997074506074163
12523.0,-0.7316999852913252,1.6843896264711546,0.6838062633757024
12524.0,-0.8314534522568764,1.2612687091724062,1.374696197771003
12526.0,-0.9212315725258724,0.06855783210432909,0.40503665124171634
12527.0,-0.11322849010490786,0.06855783210432909,-0.605290746644754
12528.0,-0.8314534522568764,0.8916370859072791,0.6756941421217023
12530.0,-0.33268611742912046,0.39675591312028885,0.592314988579049
12531.0,-0.7815767187741008,-0.9509185237284579,-1.3778429347203447
12532.0,-0.6219711716292189,-0.9509185237284579,-0.6470498295811004
12534.0,0.37556349802629296,-0.9509185237284579,0.2626307301524583
12535.0,-0.013475023139356673,-0.35456308519441937,0.01140378869095351
12536.0,-0.33268611742912046,-0.9509185237284579,1.4177332297057081
12538.0,-0.631946518325774,-0.9509185237284579,-0.5289343835007027
12539.0,-0.7017739452016598,0.39675591312028885,1.6500557511635285
12540.0,-0.7316999852913252,2.280745065005193,2.2345315700473463
12541.0,-0.631946518325774,0.06855783210432909,0.13967539230313578
12544.0,-0.5621190914498881,-0.9509185237284579,-0.6397941356983029
12545.0,-0.17308057028423857,-0.35456308519441937,0.1312864832539389
12546.0,-0.462365624484337,-0.35456308519441937,0.27900355398247395
12547.0,1.0439117266954858,-0.35456308519441937,-1.225046310751814
12548.0,0.7346759791022772,-0.9509185237284579,-1.8700309274039806
12550.0,-0.1331791834980181,-0.9509185237284579,0.12400036811837047
12551.0,2.639967198144305,-0.9509185237284579,-1.1444766641827324
12552.0,-0.5321930513602229,-0.9509185237284579,-0.6369804108910012
12553.0,-0.8414287989534315,1.556413860259827,1.21767097106126
12556.0,-0.42246423769811653,-0.35456308519441937,-0.13067715878126945
12557.0,-0.7616260253809906,0.6649132706383675,2.2632764860768715
12559.0,2.1711259034062143,-0.35456308519441937,-0.275265544634398
12560.0,-0.8713548390430969,-0.35456308519441937,0.7981608989846735
12561.0,2.091323129833773,-0.9509185237284579,-0.8645424765464403
12562.0,-0.8414287989534315,1.0880341879371158,1.2523515359594184
12564.0,1.6823339152750134,-0.9509185237284579,-0.44785452339766
12565.0,1.9516682760820017,-0.9509185237284579,-1.256421946254082
12566.0,-0.06335175662213227,-0.9509185237284579,-0.689234439658765
12567.0,-0.7017739452016598,1.4162322689530764,1.9713604841872214
12569.0,-0.9012808791327622,3.172245654626652,1.195347984948915
12571.0,-0.5321930513602229,-0.35456308519441937,-0.24490184240885995
